geneName,logFC,adj.P.Val,significance
LECT2,-1.696021650982968,8.253958775078229e-5,DOWN Significant
SLC31A2,-1.1158243082775137,8.27023061594977e-5,DOWN Significant
MANEAL,1.1853061983767847,8.312198319087848e-5,UP Significant
TMED3,1.7942049705981526,8.799113713580101e-5,UP Significant
ANKRD65,1.440681534334396,9.017004383797059e-5,UP Significant
LIME1,-1.1235634464229474,9.059753530840507e-5,DOWN Significant
MT1DP,-1.4492226754819004,9.174673649148654e-5,DOWN Significant
UPK3A,1.551013584558421,9.19558965599535e-5,UP Significant
RPSAP58,1.1829882200614126,9.308952172442094e-5,UP Significant
DNPH1,1.235263649211726,9.313134990299884e-5,UP Significant
RP11-761N21.2,1.3354294670941087,9.313134990299884e-5,UP Significant
RP11-589M4.1,-1.0696387451787266,9.496399947714203e-5,DOWN Significant
KRT23,1.6690805429835285,9.549201908143186e-5,UP Significant
DIP2C-AS1,-1.0101735571934278,9.653687591050476e-5,DOWN Significant
AOX1,-2.059573294482533,9.864971802108674e-5,DOWN Significant
RPS2P46,1.044433185402603,9.96788574093495e-5,UP Significant
JUNB,-1.0712945284457547,1.026260844776723e-4,DOWN Significant
SLC45A4,1.1585565581867994,1.038113384053899e-4,UP Significant
NEDD9,1.0398358025691996,1.0418660714756367e-4,UP Significant
COCH,1.8324259625980999,1.0781079389166013e-4,UP Significant
PDIA2,1.3475730392632714,1.0808640621588228e-4,UP Significant
CNGA1,-1.106929104094643,1.1081221964964547e-4,DOWN Significant
RPS24,1.05119511108491,1.1158369300750744e-4,UP Significant
PRODH2,-1.1530403935696247,1.1564576009963042e-4,DOWN Significant
SAPCD2,1.0750147589517098,1.2110718876375235e-4,UP Significant
CLEC3B,-1.264901387438766,1.2167559801302266e-4,DOWN Significant
INSIG1,-1.3731898541608043,1.2212310324830557e-4,DOWN Significant
DPYS,-2.080418097554001,1.2395757567556286e-4,DOWN Significant
CKB,1.7556000191309011,1.2509908755449882e-4,UP Significant
NANOS1,1.2383250136081028,1.2577701083596156e-4,UP Significant
RNF157,1.1706211229208192,1.274175852905465e-4,UP Significant
LAMA5,1.236264424596743,1.2797459960598316e-4,UP Significant
FUT2,1.0799079204065347,1.3150034085895797e-4,UP Significant
IRX3,1.1931782039377312,1.3262242246889566e-4,UP Significant
DEFB1,-2.896851813906374,1.334472502231167e-4,DOWN Significant
ZNF503,1.1691524793259855,1.3590830756992917e-4,UP Significant
C8B,-1.7678625591059287,1.359468887284985e-4,DOWN Significant
DHRS7,1.0853140502522418,1.3628375745420844e-4,UP Significant
H1-2,1.10183555550317,1.376798194135519e-4,UP Significant
TMC5,1.0744533048171798,1.3952087831149257e-4,UP Significant
THBD,-1.166221773528511,1.4387549877744918e-4,DOWN Significant
ZIC2,1.4973729005660692,1.5386199254826662e-4,UP Significant
FNDC4,-1.203050094525647,1.541419472081215e-4,DOWN Significant
RP11-175B9.3,1.0756136831043444,1.5424009872253876e-4,UP Significant
DKK1,2.859914511830257,1.5801821854070645e-4,UP Significant
GTSF1,1.9800520465938358,1.5819603895414117e-4,UP Significant
PTK7,1.960618292814758,1.603642295896722e-4,UP Significant
SLC1A1,-1.5518454134546924,1.6581712387843912e-4,DOWN Significant
MUC13,2.072339452716455,1.6612955343248953e-4,UP Significant
MAGED4B,2.020623472356342,1.6734638100564516e-4,UP Significant
AQP8,1.041856821915392,1.706891922364377e-4,UP Significant
SLC22A11,1.228633467710718,1.7093130050432838e-4,UP Significant
ASPSCR1,1.5898940289612087,1.7107876702812848e-4,UP Significant
HRG,-2.5059468715621707,1.7321567958495794e-4,DOWN Significant
ANO1,-1.4938750450238345,1.7335533265884417e-4,DOWN Significant
APOC1P1,-1.8537499082665283,1.7465362734965262e-4,DOWN Significant
ETV4,1.9374196691638494,1.753085616414739e-4,UP Significant
RNASE1,1.1485371226852092,1.7600758161159642e-4,UP Significant
PWWP2B,1.0534468901077687,1.787353148718699e-4,UP Significant
LLNLF-173C4.1,1.120157167759557,1.7968487263854988e-4,UP Significant
CP,-1.4270409959836599,1.8347393408670395e-4,DOWN Significant
GPX2,1.8135038551468776,1.8948950031721495e-4,UP Significant
MT-ND6,-1.1629834919889621,1.9291015522986382e-4,DOWN Significant
GPSM1,1.3433880392836697,1.931262339231899e-4,UP Significant
TNFRSF21,1.0638480047645755,1.9400767429875957e-4,UP Significant
PAQR8,1.040733331907385,1.9544596656679265e-4,UP Significant
TP53INP1,1.1693562492042453,2.0755092420134556e-4,UP Significant
ASNS,1.0581664392044505,2.080855336772833e-4,UP Significant
IGF2BP2,1.5900154746793558,2.106926544602958e-4,UP Significant
H4C11,2.04433417138754,2.138198283818835e-4,UP Significant
CH17-84K15.2,1.292113455194066,2.1827855141119795e-4,UP Significant
SCARA3,1.2868019809880513,2.273300127040551e-4,UP Significant
LINC01485,-2.14779171574283,2.3027627239333664e-4,DOWN Significant
CYFIP2,-1.427229075178451,2.322945363677977e-4,DOWN Significant
HOXA10,1.4217984506969352,2.3244527939690493e-4,UP Significant
BMP4,1.4300919316679606,2.3646392568596578e-4,UP Significant
IFI27L2,1.01501054574326,2.4038894066153054e-4,UP Significant
RP11-20I20.4,1.3017261071629034,2.4063167901231325e-4,UP Significant
MACROH2A2,1.7123164387102907,2.407040056913375e-4,UP Significant
SULT1E1,-1.4265352384182532,2.4085810703767946e-4,DOWN Significant
CPLX1,1.1868096286256204,2.4877738094768626e-4,UP Significant
COL5A3,1.2675859122585618,2.519778243494503e-4,UP Significant
AFP,3.9705876503094197,2.5514131802311155e-4,UP Significant
AMDHD1,-1.0322053114173722,2.6578580671576764e-4,DOWN Significant
JCHAIN,-1.659011217985113,2.72973381057343e-4,DOWN Significant
ACADSB,-1.2781275757979529,2.786480314442816e-4,DOWN Significant
AC011526.1,-1.8015967081490962,2.8088465663212423e-4,DOWN Significant
FLNA,1.0349334580983034,2.837541347831677e-4,UP Significant
MAP1LC3A,-1.1478774347228158,2.842854367958388e-4,DOWN Significant
CD24,2.426219833130515,2.9405132708086427e-4,UP Significant
APOC4,-3.067148316658413,2.9629985568176067e-4,DOWN Significant
FAM151A,-1.305460982469392,2.9962130020214984e-4,DOWN Significant
APOA5,-1.8796311226699167,3.0284659213254526e-4,DOWN Significant
RP11-134C1.2,1.2954728157182775,3.065431409020008e-4,UP Significant
LEAP2,-1.5401786217343005,3.086386910742502e-4,DOWN Significant
CES4A,-1.0158352972927225,3.155409091467011e-4,DOWN Significant
SEZ6L2,1.5470319030895479,3.2137378613689464e-4,UP Significant
OTC,-2.06719481639694,3.217419983417565e-4,DOWN Significant
EPHB2,1.1615154364972753,3.2383401341539456e-4,UP Significant
TRIM47,1.114161335710799,3.244859554355693e-4,UP Significant
CRYAA,-1.6348512337534729,3.253146352985846e-4,DOWN Significant
TYRO3,1.1780253941831318,3.258647635942392e-4,UP Significant
TGIF2,1.035724619932287,3.311128557079257e-4,UP Significant
EPDR1,1.0495798443696078,3.455431651921267e-4,UP Significant
TM4SF1,1.3613951635201706,3.530169631376812e-4,UP Significant
GUSBP11,1.0978281020324534,3.5347058359499946e-4,UP Significant
CXCL6,-1.3459707868258963,3.5785545197051263e-4,DOWN Significant
TCF7,1.1885151056663192,3.582673237639773e-4,UP Significant
ZNF83,1.1579496218530856,3.60351321691079e-4,UP Significant
ORM2,-1.9054344466586493,3.6110739988465875e-4,DOWN Significant
CDHR2,-1.377734068943782,3.7337593552927504e-4,DOWN Significant
RHOBTB1,1.3906239685072708,3.752441324231969e-4,UP Significant
STEAP1,1.4862245563268313,3.854190152649577e-4,UP Significant
FETUB,-1.788008410658465,3.85864279841338e-4,DOWN Significant
LINC02506,1.1762159409402544,3.982992549483201e-4,UP Significant
LINC01980,1.5697061312028782,3.9854223075892466e-4,UP Significant
MTND4P20,-1.4783239559900463,3.9964270846481467e-4,DOWN Significant
AZGP1P1,-1.0028996184763117,4.0100980508075935e-4,DOWN Significant
RP11-713M15.2,1.1629909768737259,4.018634228575051e-4,UP Significant
MX1,1.098576506985212,4.1141160879421343e-4,UP Significant
STEAP3,-1.0342097374613664,4.124824843915272e-4,DOWN Significant
CLDN5,1.1821740180369829,4.20784235538724e-4,UP Significant
HOMER3,1.102931728139128,4.2478186866584406e-4,UP Significant
ASB13,-1.0318304352274108,4.2502126757204144e-4,DOWN Significant
MDFI,1.6735286518452317,4.2979223943805366e-4,UP Significant
MAGED4,1.623024651998242,4.298323283080218e-4,UP Significant
PYCR1,1.8121186645655198,4.390429443377654e-4,UP Significant
PCSK9,1.0664913615380294,4.4562218615057115e-4,UP Significant
BLMH,1.1410337397128507,4.6089049390797977e-4,UP Significant
TMSB10,1.2214867296163714,4.64798681971697e-4,UP Significant
PIPOX,-1.269218816819965,4.706047334437398e-4,DOWN Significant
MELTF,1.1951455133240079,4.8034078745527254e-4,UP Significant
HSD17B2,-1.6683269499529434,4.894727772366809e-4,DOWN Significant
LGR5,1.5085057550594423,4.89916166135504e-4,UP Significant
ZIC1,1.5541687660096066,4.927769758618892e-4,UP Significant
C1orf21,-1.1622426443050986,5.460343692265269e-4,DOWN Significant
DNAJC12,-1.242723353926578,5.526934532875002e-4,DOWN Significant
SOAT2,1.4642899596344954,5.568796577522424e-4,UP Significant
TSPAN15,1.2051634370899045,5.57573937234692e-4,UP Significant
PLEKHG6,1.0252123053581679,5.637889886547866e-4,UP Significant
CTH,-1.3701839691269386,5.821546170170328e-4,DOWN Significant
MAPK12,1.222677469187207,5.968254396293099e-4,UP Significant
TMEM74B,1.0798141186243202,6.099969636853643e-4,UP Significant
BGN,-1.824789754484291,6.146853334467168e-4,DOWN Significant
PITX1,1.096030613106512,6.332219516622499e-4,UP Significant
NRXN3,1.080969067501982,6.351829083154956e-4,UP Significant
HS6ST2,1.0830925075452937,6.607516348397373e-4,UP Significant
TRIB2,1.0882477737348122,6.780357215665037e-4,UP Significant
TRIM16L,1.1092492821986923,6.832668522919824e-4,UP Significant
IGSF1,1.92949857954005,6.986194903628872e-4,UP Significant
TMEM45A,-1.3990694596541347,6.999144607321544e-4,DOWN Significant
IFI6,1.166099229182536,7.004124929080541e-4,UP Significant
RP3-383B8.1,1.412802156861993,7.204404860937566e-4,UP Significant
ALDH3A1,1.9001423270301263,7.412704804868824e-4,UP Significant
CDCA7,1.221249304819863,7.732197733097419e-4,UP Significant
RTN4RL2,1.090912582992376,7.785200129308916e-4,UP Significant
SULT2A1,-1.8552730241929014,7.832802262892053e-4,DOWN Significant
CPLX2,1.6650211031948599,7.886072810486988e-4,UP Significant
PTHLH,1.462466715294975,7.931038509279672e-4,UP Significant
GSDME,1.0285090817021,8.065211170023047e-4,UP Significant
HMGCS2,-1.5444310110677737,8.1211756771817e-4,DOWN Significant
C1QA,-1.1105947202109565,8.271110935221594e-4,DOWN Significant
COMT,-1.3452697333382684,8.27852797841582e-4,DOWN Significant
LINC02241,1.0102611837092113,8.552473186567778e-4,UP Significant
TUBBP5,1.024981311125066,8.628753547223571e-4,UP Significant
BDH1,-1.149805479176778,8.787571841706223e-4,DOWN Significant
SLC22A31,1.4561037824221428,8.812843465853334e-4,UP Significant
CES1,-1.697204688244625,8.930984112349522e-4,DOWN Significant
TRIM55,1.6380351754612477,9.0845904189794e-4,UP Significant
SRD5A1,-1.0806742797765798,9.213221688012824e-4,DOWN Significant
SCAMP5,1.1607073604325997,9.579897745292995e-4,UP Significant
PLA2G1B,1.1923623550537819,9.595369993066564e-4,UP Significant
DCAF4L2,1.3587578776715268,9.679657622760637e-4,UP Significant
BPIFB2,1.1968968426715745,9.84568762222414e-4,UP Significant
GSTO2,1.3464796842848072,0.0010109010663234181,UP Significant
CA4,1.2906822304604848,0.001022197686347621,UP Significant
CRIP1,1.1884423390641174,0.0010481925998410107,UP Significant
CMBL,-1.124322855320103,0.0010577349170439627,DOWN Significant
GAL3ST1,1.394596642188574,0.0010662067647191583,UP Significant
KRT17P8,1.1189773626451107,0.0010750003490208892,UP Significant
OBSCN,1.016731844975491,0.001088810440157701,UP Significant
RP11-115C10.1,-1.737464829758776,0.0011456285175560862,DOWN Significant
TSPAN5,1.1551828919069258,0.001159078605011374,UP Significant
VCAN,1.3953793726881853,0.0011735743635777438,UP Significant
C19orf81,1.3508972958003933,0.0011856012162734966,UP Significant
IGHA1,-1.8985853412472582,0.0012148199177290375,DOWN Significant
MEP1A,1.4425418381177286,0.0012386213385364813,UP Significant
TRIM50,1.6202961896985508,0.0012467801767919455,UP Significant
UGT2B11,1.7798784585478664,0.0012558029248452846,UP Significant
CD44,1.0819787462436286,0.001259963162716653,UP Significant
ATP6V0D2,1.0906819919343609,0.001278371292038007,UP Significant
TPM4,1.0051258799287446,0.0012819332784367783,UP Significant
MASP2,-1.4303933658014927,0.0012929954415150165,DOWN Significant
OCIAD2,-1.3539907189591514,0.0012933415828045862,DOWN Significant
UGT2B15,-1.8429632733765642,0.0013066110027604343,DOWN Significant
RP11-629N8.5,1.1378221058090023,0.0013481460082660158,UP Significant
FMO3,-1.7495410023944116,0.0014004380811548827,DOWN Significant
ACSM2A,-1.769141330575363,0.001404723436806637,DOWN Significant
VSIG2,-1.1046747284895446,0.0014102526125217881,DOWN Significant
LINC01554,-1.8347787713355423,0.0014508216463155008,DOWN Significant
C1QTNF3,1.7272447602930316,0.0014670668965831926,UP Significant
REEP6,-1.1890778765036751,0.0014844746981013516,DOWN Significant
FGA,-1.4762010583905631,0.001485573174242959,DOWN Significant
LINC00221,1.1340868293570456,0.0014856929748621576,UP Significant
C1QC,-1.0676232536233172,0.001489009551266881,DOWN Significant
TM4SF5,1.2808645943087722,0.0014976974065835419,UP Significant
CCL25,1.7781266830129898,0.001503411191811396,UP Significant
RAB34,1.4470450598821656,0.0015076260011879013,UP Significant
C1QB,-1.1148998085112352,0.0015180293419267896,DOWN Significant
TPD52L1,-1.2976008330627176,0.0015259615912774644,DOWN Significant
RBP4,-1.577890736485827,0.0015310508142422124,DOWN Significant
CYP1A1,-1.6118518422029646,0.0015386264260094425,DOWN Significant
DYNC1I1,1.0058014063244225,0.0015625126333429623,UP Significant
PODXL2,1.6399385636748114,0.0015644992972762815,UP Significant
MAGEA1,1.4050508986296828,0.0016034182994004338,UP Significant
PEG3,1.4652142172926619,0.0016070757124703524,UP Significant
TNFRSF19,1.3299960906657753,0.0016492660425188924,UP Significant
CTD-2619J13.8,-1.5342511634893228,0.0016547562234954928,DOWN Significant
XAGE1A,2.8683419404042523,0.0017278554638860658,UP Significant
ABCG2,-1.1840683720380123,0.0017281768581195354,DOWN Significant
SLC12A5,1.1500942956117746,0.0017704915925811696,UP Significant
C3,-1.3411619911697166,0.0017804001461504341,DOWN Significant
KCNJ8,-1.2098901408094607,0.0018475515231068031,DOWN Significant
FMO1,1.0454127782540692,0.001895103872479092,UP Significant
MPZ,1.1406992453953642,0.0019049928594237116,UP Significant
PRG4,-1.6698663526377087,0.00195992634084267,DOWN Significant
CRYAA2,-1.328459068001406,0.001973501934377767,DOWN Significant
HPD,-2.378765445039451,0.0019769572732567624,DOWN Significant
STMN3,1.457658284474491,0.0019827893678667284,UP Significant
SLC29A4,1.4816933886055204,0.0019843227869121415,UP Significant
H2AW,1.174010772603118,0.0020379552280248197,UP Significant
A2M,-1.1392397184863494,0.0020464507431276957,DOWN Significant
RAMP2,1.1074616030027382,0.002090654491014155,UP Significant
SNORC,1.4149505794729662,0.0020918280218911066,UP Significant
SPP1,2.226300512237953,0.002109539261134111,UP Significant
GPT2,-1.2755809023688336,0.002111014137139092,DOWN Significant
FAM171A2,1.0486836062928226,0.0021254136944369546,UP Significant
HAGLR,1.3234213682122986,0.002184090963205926,UP Significant
GNG4,1.6310899190318313,0.0022078226534128164,UP Significant
MXRA7,1.015880476566016,0.002213886278132476,UP Significant
LINGO1,1.2152187141997624,0.0022145378679910223,UP Significant
CYP2E1,-2.9170628656127118,0.002216820832854928,DOWN Significant
MFAP4,-1.629228590006433,0.002228969429086101,DOWN Significant
LINC01419,1.8712574690987391,0.002255898846454416,UP Significant
PGAM2,1.473409777440296,0.002274323678171569,UP Significant
KRT7,-1.7051984506785605,0.0023217931129048586,DOWN Significant
DLK1,3.8352517284184593,0.0023500500915147864,UP Significant
TSKU,-1.214695205278984,0.00235429066327027,DOWN Significant
APOC3,-1.819302392658809,0.00241593215084,DOWN Significant
SMIM32,1.3555895410775642,0.0024240354822051614,UP Significant
LAMA5-AS1,-1.3409008952270918,0.0024413043408809897,DOWN Significant
FGB,-1.4117337260405858,0.0024778376749935264,DOWN Significant
NAALADL1,1.0449006303805675,0.0025085095093859977,UP Significant
EPB41L1,1.2207575426116501,0.0025364165495582484,UP Significant
AASS,-1.3530086202181466,0.00255006237684353,DOWN Significant
CTNNA2,1.1471993710415298,0.0026165828123933376,UP Significant
ERP27,1.1438932939808109,0.002625651249272339,UP Significant
BTNL8,1.0737705326000238,0.0026269722487184295,UP Significant
GOLM1,1.1675489587420298,0.002680348919531317,UP Significant
MAB21L4,1.3258740065523966,0.002751780788805199,UP Significant
SLC38A4,-1.22962753601451,0.0027547873813666547,DOWN Significant
ORM1,-1.767502502714958,0.002807071428065353,DOWN Significant
MYH4,1.6675602280833155,0.0029714082992616147,UP Significant
TUBB3,1.1154795321138944,0.003007903948851505,UP Significant
TCEAL9,1.1023152998008614,0.00301702698918624,UP Significant
VNN1,-1.7078735403437588,0.0030347800650637464,DOWN Significant
SLCO1B1,-1.2925870885125015,0.0030748904495897784,DOWN Significant
IHH,1.0068017673316931,0.0030837128726979328,UP Significant
SNHG29,1.0525282761047094,0.0031538172680457724,UP Significant
APCS,-1.7506519716888214,0.0032334593441031576,DOWN Significant
TNNC1,1.6259369750962298,0.003266765060514757,UP Significant
ABCC9,-1.0447624576981869,0.003285570854629872,DOWN Significant
COL2A1,1.8916226424774112,0.003353961448967869,UP Significant
TESC,1.325863122208954,0.0034366335087352316,UP Significant
AP1M2,1.3363359143306064,0.003494164401231134,UP Significant
EMILIN1,-1.2057801480061747,0.0035930726451971484,DOWN Significant
NPM2,1.2997105630260317,0.003650641405474284,UP Significant
CSAG1,1.5145828370709167,0.003685449656712802,UP Significant
SLC16A11,1.033618173477151,0.0038135765831575404,UP Significant
LARGE2,1.3781794910780483,0.0038402219420834945,UP Significant
KDELR3,1.0817939450361114,0.003962708668718157,UP Significant
FBLN5,-1.0341860321676954,0.004013669370728623,DOWN Significant
NKD1,1.841574354441215,0.004093346789893413,UP Significant
FBLN1,1.588138681085577,0.004157503690581259,UP Significant
GLUL,1.2107254219621133,0.004192733050739784,UP Significant
ENPP3,1.1276584686624012,0.004200656004610947,UP Significant
HBA2,-1.3312320801446687,0.00430086713676951,DOWN Significant
VNN2,1.178683742563121,0.004307845782382316,UP Significant
SMOC2,1.0905603163847686,0.004441174316022994,UP Significant
LINC02802,1.2034733692505228,0.004475829700505953,UP Significant
XAGE1B,1.3838478304978792,0.0045216948704348715,UP Significant
BCL2L10,-1.1343359048687143,0.004630152621638509,DOWN Significant
FAM83A-AS1,-1.905194434172365,0.00476674664356249,DOWN Significant
TFR2,-1.2853522056448057,0.004884855329452363,DOWN Significant
PCSK1N,2.104441517468582,0.004976250965113048,UP Significant
SSX2B,1.0482913851070847,0.005154878212838729,UP Significant
ADGRD1,1.030152696367943,0.005181941352412141,UP Significant
